player_name,country,player_id,club_team,age,general_position,specific_position,market_value,international_caps,international_goals,goals_per_90,assists_per_90,interceptions,tackles_won,crosses,wc_group,role,versatility
Marco Pašalić,Croatia,395928.0,Orlando City SC,25.7,ATT,Right Winger,350000.0,15,1,0.42,0.18,14.0,15.0,44.0,L,Inside Forward,0.913
Martin Erlić,Croatia,357003.0,Midtjylland,28.4,DEF,Centre-Back,4000000.0,13,1,0.08,0.0,45.0,38.0,24.0,L,Stopper CB,0.41
Petar Musa,Croatia,387110.0,FC Dallas,28.3,ATT,Centre-Forward,8000000.0,11,1,0.71,0.24,5.0,7.0,12.0,L,Poacher,0.447
Jordan Pickford,England,130164.0,Everton,32.3,GK,Goalkeeper,15000000.0,84,0,0.0,0.0,0.0,1.0,0.0,L,Goalkeeper,0.0
Ezri Konsa,England,413403.0,Aston Villa,28.6,DEF,Centre-Back,35000000.0,20,1,0.0,0.0,22.0,7.0,5.0,L,Traditional CB,0.573
Nico O'Reilly,England,743413.0,Manchester City,21.2,DEF,Left-Back,40000000.0,5,0,0.19,0.11,20.0,35.0,33.0,L,Holding Full-Back,0.44
Declan Rice,England,357662.0,Arsenal,27.4,MID,Central Midfield,120000000.0,73,7,0.12,0.15,31.0,31.0,165.0,L,Midfield Playmaker,0.256
John Stones,England,186590.0,Manchester City,32.0,DEF,Centre-Back,18000000.0,89,3,0.0,0.0,2.0,0.0,4.0,L,Traditional CB,0.353
Marc Guéhi,England,392757.0,Manchester City,25.9,DEF,Centre-Back,55000000.0,29,1,0.1,0.1,24.0,19.0,10.0,L,Stopper CB,0.661
Bukayo Saka,England,433177.0,Arsenal,24.8,ATT,Right Winger,130000000.0,49,14,0.31,0.18,15.0,15.0,115.0,L,Inside Forward,0.564
Elliot Anderson,England,567576.0,Nottingham Forest,23.6,MID,Central Midfield,60000000.0,9,0,0.09,0.06,38.0,56.0,166.0,L,Midfield Playmaker,0.29
Harry Kane,England,132098.0,Bayern Munich,32.9,ATT,Centre-Forward,65000000.0,114,79,1.35,0.2,7.0,12.0,12.0,L,Poacher,0.469
Jude Bellingham,England,581678.0,Real Madrid,23.0,MID,Attacking Midfield,160000000.0,48,6,0.23,0.17,12.0,33.0,15.0,L,Attacking Midfielder,0.546
Marcus Rashford,England,258923.0,Barcelona,28.6,ATT,Left Winger,40000000.0,72,18,0.41,0.41,2.0,8.0,98.0,L,Inside Forward,0.338
Trevoh Chalobah,England,346314.0,Chelsea,26.9,DEF,Centre-Back,35000000.0,1,0,0.1,0.0,36.0,22.0,5.0,L,Stopper CB,0.409
Dean Henderson,England,258919.0,Crystal Palace,29.2,GK,Goalkeeper,28000000.0,5,0,0.0,0.0,1.0,0.0,0.0,L,Goalkeeper,0.0
Jordan Henderson,England,61651.0,Brentford,36.0,MID,Defensive Midfield,2000000.0,90,3,0.05,0.15,16.0,13.0,44.0,L,Box-to-Box DM,0.704
Dan Burn,England,134270.0,Newcastle United,34.1,DEF,Centre-Back,5000000.0,8,0,0.04,0.09,18.0,24.0,11.0,L,Stopper CB,0.625
Kobbie Mainoo,England,820374.0,Manchester United,21.1,MID,Central Midfield,40000000.0,14,0,0.0,0.14,12.0,18.0,13.0,L,Box-to-Box,0.96
Morgan Rogers,England,503743.0,Aston Villa,23.9,MID,Attacking Midfield,70000000.0,15,1,0.27,0.15,13.0,18.0,46.0,L,Attacking Midfielder,0.696
Anthony Gordon,England,503733.0,Newcastle United,25.3,ATT,Left Winger,60000000.0,19,3,0.3,0.1,3.0,13.0,69.0,L,Traditional Winger,0.845
Ollie Watkins,England,324358.0,Aston Villa,30.4,ATT,Centre-Forward,30000000.0,22,7,0.39,0.07,5.0,13.0,6.0,L,Target Forward,0.965
Noni Madueke,England,503987.0,Arsenal,24.3,ATT,Right Winger,50000000.0,11,1,0.16,0.08,4.0,10.0,76.0,L,Traditional Winger,0.84
Eberechi Eze,England,479999.0,Arsenal,28.0,MID,Attacking Midfield,65000000.0,17,3,0.38,0.11,10.0,12.0,8.0,L,Attacking Midfielder,0.633
Ivan Toney,England,251664.0,Al-Ahli,30.2,ATT,Centre-Forward,50000000.0,8,1,0.23,0.22,8.72,17.45,55.54,L,Poacher,0.897
James Trafford,England,566799.0,Manchester City,23.7,GK,Goalkeeper,18000000.0,2,0,0.0,0.0,0.0,1.0,0.0,L,Goalkeeper,0.0
Reece James,England,472423.0,Chelsea,26.5,DEF,Right-Back,50000000.0,24,1,0.09,0.19,31.0,32.0,123.0,L,Attacking Wing-Back,0.447
Djed Spence,England,483348.0,Tottenham Hotspur,25.8,DEF,Left-Back,8000000.0,6,0,0.0,0.0,15.0,24.0,45.0,L,Holding Full-Back,0.742
Jarell Quansah,England,632349.0,Bayer Leverkusen,23.4,DEF,Centre-Back,40000000.0,3,0,0.13,0.0,24.0,20.0,21.0,L,Stopper CB,0.583
Lawrence Ati-Zigi,Ghana,254285.0,St. Gallen,29.5,GK,Goalkeeper,50000.0,29,0,0.0,0.0,0.0,0.0,0.0,L,Goalkeeper,0.0
Alidu Seidu,Ghana,798404.0,Rennes,26.0,DEF,Centre-Back,6000000.0,24,1,0.0,0.08,16.0,21.0,11.0,L,Stopper CB,0.794
Caleb Yirenkyi,Ghana,1240763.0,Nordsjælland,20.4,MID,Central Midfield,50000.0,11,1,0.0,0.0,0.8,0.4,0.0,L,Pressing CM,0.447
Jonas Adjetey,Ghana,734676.0,VfL Wolfsburg,22.5,DEF,Centre-Back,50000.0,10,0,0.0,0.0,1.0,1.0,4.0,L,Traditional CB,0.353
Thomas Partey,Ghana,230784.0,Villarreal,33.0,MID,Defensive Midfield,5000000.0,57,15,0.0,0.0,11.0,6.0,2.0,L,Box-to-Box DM,0.43
Abdul Mumin,Ghana,451801.0,Rayo Vallecano,28.0,DEF,Centre-Back,2500000.0,5,0,0.0,0.0,0.0,0.0,0.0,L,Data-Limited,0.5
Abdul Fatawu,Ghana,864121.0,Leicester City,22.3,ATT,Right Winger,20000000.0,28,3,0.08,0.14,11.8,13.93,16.46,L,Wide Playmaker,0.829
Kwasi Sibo,Ghana,538006.0,Oviedo,28.0,MID,Central Midfield,300000.0,8,0,0.0,0.0,13.0,20.0,2.0,L,Pressing CM,0.902
Jordan Ayew,Ghana,108354.0,Leicester City,34.7,ATT,Centre-Forward,1800000.0,120,34,0.11,0.08,24.09,20.58,52.47,L,False Nine,0.338
Brandon Thomas-Asante,Ghana,251680.0,Coventry City,27.4,ATT,Left Winger,1000000.0,8,1,0.08,0.05,12.25,15.25,24.0,L,Traditional Winger,0.932
Antoine Semenyo,Ghana,583255.0,Manchester City,26.4,MID,Right Winger,65000000.0,34,3,0.5,0.15,6.0,20.0,28.0,L,Traditional Winger,0.779
Joseph Anang,Ghana,576099.0,St Patrick's Athletic,26.0,GK,Goalkeeper,300000.0,1,0,0.0,0.0,0.0,0.0,0.0,L,Goalkeeper,0.0
Christopher Bonsu Baah,Ghana,1119447.0,Al-Qadsiah,21.5,ATT,Left Winger,3500000.0,9,0,0.04,0.09,23.45,36.24,4.14,L,Traditional Winger,0.496
Gideon Mensah,Ghana,397171.0,Auxerre,27.9,DEF,Left-Back,3500000.0,40,0,0.0,0.04,23.0,33.0,57.0,L,Holding Full-Back,0.4
Elisha Owusu,Ghana,395695.0,Auxerre,28.6,MID,Defensive Midfield,2500000.0,20,0,0.0,0.0,18.0,42.0,1.0,L,Deep-Lying Playmaker,0.753
Benjamin Asare,Ghana,,Hearts of Oak,33.9,GK,,,11,0,,,,,,L,,0.5
Abdul Rahman Baba,Ghana,224884.0,PAOK,31.9,DEF,Left-Back,2000000.0,51,1,0.08,0.2,16.0,21.0,140.0,L,Attacking Wing-Back,0.343
Jerome Opoku,Ghana,408563.0,İstanbul Başakşehir,27.7,DEF,Centre-Back,2000000.0,11,1,0.0,0.04,33.0,15.0,6.0,L,Stopper CB,0.583
Iñaki Williams,Ghana,255508.0,Athletic Bilbao,32.0,ATT,Right Winger,25000000.0,26,2,0.1,0.19,5.0,8.0,57.0,L,Wide Playmaker,0.802
Augustine Boakye,Ghana,579263.0,Saint-Étienne,25.6,MID,Right Winger,4000000.0,0,0,0.0,0.0,20.0,12.5,3.0,L,Wide Playmaker,0.609
Kojo Peprah Oppong,Ghana,1113451.0,Nice,22.0,DEF,Centre-Back,50000.0,4,0,0.04,0.0,28.0,26.0,5.0,L,Stopper CB,0.398
Kamaldeen Sulemana,Ghana,746695.0,Atalanta,24.3,ATT,Left Winger,18000000.0,28,1,0.2,0.1,2.0,5.0,19.0,L,Wide Playmaker,0.478
Derrick Luckassen,Ghana,645955.0,Pafos,30.9,DEF,Left Winger,50000.0,1,0,0.53,0.0,1.0,2.0,8.0,L,Wide Playmaker,0.639
Ernest Nuamah,Ghana,955070.0,Lyon,22.6,ATT,Right Winger,12000000.0,18,4,0.05,0.15,24.47,30.06,129.91,L,Traditional Winger,0.76
Prince Kwabena Adu,Ghana,207593.0,Viktoria Plzeň,22.7,ATT,Centre-Forward,50000.0,5,0,0.42,0.1,3.0,17.0,10.0,L,Poacher,0.804
Marvin Senaya,Ghana,830890.0,Auxerre,25.4,DEF,Right-Back,3000000.0,2,0,0.05,0.0,34.0,31.0,40.0,L,Holding Full-Back,0.447
Luis Mejía,Panama,,Nacional,35.2,GK,,,56,0,,,,,,L,,0.5
César Blackman,Panama,440383.0,Slovan Bratislava,28.2,DEF,Right-Back,50000.0,40,3,0.14,0.06,18.6,14.0,16.4,L,Full-Back,0.639
José Córdoba,Panama,698415.0,Norwich City,25.0,DEF,Centre-Back,50000.0,32,1,0.09,0.01,18.8,20.8,42.6,L,Ball-Playing CB,0.536
Fidel Escobar,Panama,345716.0,Saprissa,31.4,DEF,Centre-Back,50000.0,99,4,0.14,0.2,8.25,11.75,43.75,L,Ball-Playing CB,0.33
Edgardo Fariña,Panama,923177.0,Pari Nizhny Novgorod,24.6,DEF,Centre-Back,1000000.0,18,0,0.09,0.0,8.67,10.33,17.33,L,Traditional CB,0.496
Cristian Martínez,Panama,419247.0,Ironi Kiryat Shmona,29.3,MID,Defensive Midfield,50000.0,66,2,0.0,0.0,7.0,5.8,9.2,L,Box-to-Box DM,0.4
José Luis Rodríguez,Panama,425028.0,Juárez,28.0,MID,Left Winger,2000000.0,70,8,0.06,0.0,11.0,23.0,4.0,L,Traditional Winger,0.661
Adalberto Carrasquilla,Panama,375300.0,Pumas UNAM,27.5,MID,Central Midfield,50000.0,73,3,0.01,0.0,13.6,8.4,3.6,L,Pressing CM,0.647
Tomás Rodríguez,Panama,569205.0,Saprissa,27.3,ATT,Centre-Forward,50000.0,13,4,0.06,0.0,11.0,23.0,4.0,L,False Nine,0.602
Ismael Díaz,Panama,243298.0,León,29.1,MID,Left Winger,1000000.0,57,17,0.08,0.06,19.5,26.0,33.5,L,Traditional Winger,0.455
Yoel Bárcenas,Panama,283473.0,Mazatlán,32.6,MID,Right Winger,50000.0,104,10,0.0,0.0,3.0,0.0,0.0,L,Data-Limited,0.5
César Samudio,Panama,,Marathón,32.3,GK,,,5,0,,,,,,L,,0.5
Jiovany Ramos,Panama,403809.0,Puerto Cabello,29.4,DEF,Centre-Back,50000.0,23,2,0.03,0.06,6.6,6.2,16.4,L,Traditional CB,0.502
Carlos Harvey,Panama,628806.0,Minnesota United FC,26.4,DEF,Defensive Midfield,50000.0,28,3,0.12,0.06,23.0,30.0,3.0,L,Deep-Lying Playmaker,0.459
Eric Davis,Panama,121791.0,Plaza Amador,35.2,DEF,Left-Back,50000.0,107,9,0.09,0.09,8.0,17.99,2.03,L,Full-Back,0.463
Andrés Andrade,Panama,403808.0,LASK,27.7,DEF,Centre-Back,1000000.0,50,1,0.04,0.0,22.0,38.0,39.0,L,Stopper CB,0.902
José Fajardo,Panama,425028.0,Universidad Católica,32.8,ATT,Left Winger,2000000.0,68,17,0.06,0.0,11.0,23.0,4.0,L,Traditional Winger,0.661
Cecilio Waterman,Panama,,Universidad de Concepción,35.2,ATT,,,55,15,,,,,,L,,0.5
Alberto Quintero,Panama,126019.0,Plaza Amador,38.5,MID,Right Winger,50000.0,141,7,0.44,0.22,3.0,5.0,28.0,L,Inside Forward,0.875
Aníbal Godoy,Panama,161671.0,San Diego FC,36.3,MID,Defensive Midfield,50000.0,159,4,0.05,0.05,16.0,14.0,3.0,L,Box-to-Box DM,0.57
César Yanis,Panama,741098.0,Cobresal,30.4,MID,Right Winger,50000.0,56,5,0.07,0.03,2.2,7.4,19.4,L,Wide Playmaker,0.446
Orlando Mosquera,Panama,402979.0,Al-Fayha,31.5,GK,Goalkeeper,50000.0,48,0,0.0,0.0,0.0,0.0,0.0,L,Goalkeeper,0.0
Michael Amir Murillo,Panama,354482.0,Beşiktaş,30.3,DEF,Right-Back,10000000.0,94,9,0.04,0.0,29.0,23.0,2.0,L,Holding Full-Back,0.788
Azarias Londoño,Panama,860998.0,Universidad Católica,25.0,ATT,Centre-Forward,50000.0,11,0,0.17,0.01,16.8,19.4,21.6,L,False Nine,0.445
Roderick Miller,Panama,515638.0,Turan Tovuz,34.2,DEF,Right Winger,1200000.0,50,2,0.18,0.04,3.18,3.99,2.66,L,Wide Playmaker,0.438
Jorge Gutiérrez,Panama,443379.0,Deportivo La Guaira,27.8,DEF,Left-Back,50000.0,18,0,0.05,0.01,21.0,20.0,22.4,L,Holding Full-Back,0.928
